safe_idx,rounds,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
5235,24,0.0,0.9999973100368084,0,41.72715264164844,70,70,69.99999999985936,5.800936120695392e-07
5249,24,0.0,0.9999999999999911,1,40.290188680929525,150,5,110.7999267578125,4.472136140012669e-06
5252,24,0.0,0.999999806075089,0,40.72857329016787,80,80,79.99999999957942,2.357046252733863e-06
5254,24,0.0,0.999997348798268,0,41.68272529481185,70,70,69.99999999974838,1.92450097691571e-06
5255,24,0.0,0.9999997726960557,1,40.698913103034236,80,80,79.99999999600008,7.071068104396856e-06
5256,24,0.0,0.999997345106611,0,41.68234760053946,70,70,69.99999999995346,9.054218251087256e-07
5265,24,0.0,0.9999975140251557,0,41.733834884258556,70,70,69.99999999979397,1.7407592376350907e-06
5266,24,0.0,0.9999974398900994,1,3.543647157776034e-11,70,70,3.4463977270223216e-08,1.0
5273,24,0.0,0.999997345106611,0,41.68234760890621,70,70,69.99999999995346,9.054218251087256e-07
5279,24,1.0,0.9998198814633307,0,36.17720540066001,50,50,49.99999999959466,2.886751465373565e-06
5280,24,0.0,0.9999998112945157,1,40.92851049958035,80,31,79.9999999974059,5.773512545552158e-06
5285,24,0.0,0.9999996739236063,1,40.65378533015734,77,0,76.99999999770169,5.773512545552158e-06
5288,24,0.0,0.9999973100368084,0,41.72715264166133,70,70,69.99999999985936,5.800936120695392e-07
5293,24,1.0,0.9998259374334301,0,39.773356359869226,50,50,49.9999999998431,1.7960690466546254e-06
5299,24,1.0,0.9998229811868443,1,36.116469644947216,50,50,49.999999997500026,7.071068104396856e-06
5304,24,0.0,0.9999973462552202,1,41.74020784596873,70,70,69.99999999300036,9.999994862585412e-06
5320,24,0.0,0.999999452831795,1,41.10620185992074,76,5,75.99999999825286,5.000000206850923e-06
5321,24,0.0,0.9999973100368084,0,41.7271526416613,70,70,69.99999999985936,5.800936120695392e-07
5325,24,0.0,0.9999999999999624,0,40.29035820849701,140,140,139.9999999965952,5.000000206850923e-06
5333,24,0.0,0.9999997709051481,0,40.72222989830983,80,80,79.99999999985587,1.360786898368844e-06
5335,24,0.0,0.9999973575338045,0,3.3626307732347966e-11,70,70,0.2701674331684829,0.9999984736421187
5340,24,0.0,0.9999990468651037,1,41.32706198580392,73,5,72.99999999640869,7.071068104396856e-06
5355,24,0.0,0.9999999999999497,1,40.29038008555303,143,5,142.99999998570004,1.0000000413701846e-05
5357,24,0.0,0.9999999983384952,1,40.336778301320166,100,0,99.99999999666667,5.77350293074713e-06
5358,24,0.0,0.9999973244136454,0,41.73366336626207,70,70,69.99999999319158,1.000001151592547e-05
5362,24,0.0,0.9999995275407605,1,40.946882637198634,76,0,75.9999999924059,1.0000005964815199e-05
5379,24,0.0,0.9999845994230899,1,43.963730340037365,61,0,81.66671752929688,5.77350293074713e-06
5380,24,0.0,0.9999999999999918,0,40.29026504191302,148,148,147.99999999973824,1.3483698398904345e-06
5388,24,0.0,0.999997345106611,0,41.68234760890566,70,70,69.99999999995346,9.054218251087256e-07
5391,24,0.0,0.9999999999999295,1,40.290248361355914,141,5,140.99999999647503,5.000000206850923e-06
5395,24,1.0,0.9998577780472733,1,41.12207676641268,50,50,49.999999995003904,1.0000005964815199e-05
5403,24,0.0,0.9999999999999989,1,40.290111932050415,160,70,159.99999999609236,5.000011309068384e-06
5407,24,0.0,0.9999995357583168,1,40.93732808379014,76,0,75.99999999261266,1.000001706703266e-05
5421,24,0.0,0.9999999999999918,0,40.29026504191311,148,148,147.99999999973824,1.3483698398904345e-06
5429,24,1.0,0.9998453052290649,1,33.956506191204156,51,0,50.99999999490001,1.000001706703266e-05
5431,24,0.0,0.9999974731195702,0,41.73964988089923,70,70,69.99999999989905,1.2216226052677378e-06
5434,24,1.0,0.9982761677359954,1,30.158833136018238,40,5,39.99999999866667,5.77350293074713e-06
5443,24,0.0,0.9999973796960662,1,41.678632030017035,70,70,69.99999999824999,5.000000206850923e-06
5448,24,0.0,0.9999997674846783,1,40.7215766308262,80,80,79.99999999733339,5.77350293074713e-06
5449,24,1.0,0.9998281702125752,0,39.860557165450494,50,50,49.999999999189306,4.082483073531701e-06
5458,24,1.0,0.9995129062077922,1,34.22507336180081,44,31,43.9999999978,7.071068104396856e-06
5466,24,0.0,0.999997345106611,0,41.68234760890491,70,70,69.99999999995346,9.054218251087256e-07
5479,24,0.0,0.9999997709051481,0,40.72222990897591,80,80,79.99999999985587,1.360786898368844e-06
5488,24,0.0,1.0,1,40.290067537381084,280,280,279.9999999906667,5.77350293074713e-06
5494,24,0.0,0.9999973100368084,0,41.727152641721645,70,70,69.99999999985936,5.800936120695392e-07
5501,24,0.0,0.9999973680022683,0,41.66734029912987,70,70,69.99999999917193,3.5355183512396278e-06
5517,24,1.0,0.9998956438030502,1,1.8152731494578001e-09,50,50,2.3909065185203364e-08,1.0
5520,24,0.0,0.999997354661496,0,41.68444467207622,70,70,69.99999999943432,2.886751465373565e-06
5521,24,1.0,0.7382289450982926,1,1.921515934967237,11,0,10.999999998900002,1.0000000413701846e-05
5522,24,0.0,0.9999997839808049,1,40.71845914874375,80,80,79.99999999740588,5.77350293074713e-06
5526,24,0.0,0.9999990468651037,1,41.32706198584548,73,5,72.99999999640869,7.071068104396856e-06
5529,24,1.0,0.9986545410066814,1,33.08874216242984,41,0,40.99999999590043,1.0000000413701846e-05
5533,24,1.0,0.9998255503618176,0,39.83228865179608,50,50,49.99999999995578,9.535578939781282e-07
5537,24,0.0,0.999997310153998,0,41.71835614563303,70,70,70.00000000029135,9.951476965584755e-07
5538,24,0.0,0.9999973160803786,0,41.70791852576,70,70,69.99999999992933,1.1470990928362448e-06
5542,24,0.0,1.0,1,40.29006754646057,293,5,292.9999999853501,7.071068104396856e-06
5565,24,1.0,0.9998474834089495,1,34.264953705107416,51,0,50.999999994898644,1.0000000413701846e-05
5566,24,0.0,1.0,1,40.29006772103664,203,0,119.22259521484375,3.3333334712339487e-06
5571,24,0.0,0.9999999999999608,1,40.29037759263337,140,140,139.99999999533335,5.77350293074713e-06
5583,24,0.0,0.9999998061341171,0,40.72864302260449,80,80,79.99999999242935,1.0000000413701846e-05
5584,24,0.0,0.9999975188054351,1,41.73423612965847,70,70,69.99999999320121,1.0000005964815199e-05
5595,24,0.0,1.0,1,40.29006753884798,250,5,249.99999999166667,5.77350293074713e-06
5596,24,0.0,0.999999998459809,1,40.34029259640761,99,5,98.99999999020143,9.999989311465896e-06
5601,24,0.0,0.9999997993753862,1,40.656753492261885,80,80,79.999999996,7.071068104396856e-06
5608,24,1.0,0.9874422198898836,1,22.579838671546828,30,0,29.999999999069587,5.77350293074713e-06
5611,24,0.0,1.0,1,40.29006757568629,217,5,216.99999998915018,7.071075954854467e-06
5622,24,0.0,0.9999973100368084,0,41.72715264166152,70,70,69.99999999985936,5.800936120695392e-07
5627,24,0.0,0.999997345106611,0,41.68234760890487,70,70,69.99999999995346,9.054218251087256e-07
5629,24,1.0,0.9998177446933241,1,36.17279120025317,50,50,49.999999997500005,7.071068104396856e-06
5635,24,1.0,0.9764135866111229,1,15.977417830716712,26,0,25.999999999350003,5.000000206850923e-06
5640,24,1.0,0.9998259374334301,0,39.773356359869155,50,50,49.9999999998431,1.7960690466546254e-06
5643,24,0.0,0.999999806075089,0,40.728573290168,80,80,79.99999999957942,2.357046252733863e-06
5653,24,0.0,0.9999975317432908,1,41.73736923008571,70,70,69.99999999766673,5.7735221603411745e-06
5657,24,1.0,0.9998259374334301,0,39.77335636770006,50,50,49.9999999998431,1.7960690466546254e-06
5660,24,0.0,0.9999998060655365,0,40.72839917588855,80,80,79.99999999931174,3.015101854421865e-06
5665,24,0.0,0.9999973556631484,1,41.683053942620425,70,70,69.99999999700404,7.071075954854467e-06
5668,24,0.0,0.999997345106611,0,41.682347608904934,70,70,69.99999999995346,9.054218251087256e-07
5669,24,0.0,0.9999973100368084,0,41.7271526416614,70,70,69.99999999985936,5.800936120695392e-07
5681,24,0.0,0.9999999999999979,1,40.29015623093026,154,5,153.99999998461647,1.0000000413701846e-05
5682,24,1.0,0.9998177446933241,1,36.17279120025319,50,50,49.999999997500005,7.071068104396856e-06
5683,24,0.0,0.9999974731195702,0,41.73964988089964,70,70,69.99999999989905,1.2216226052677378e-06
5692,24,0.0,0.999997345106611,0,41.68234760890488,70,70,69.99999999995346,9.054218251087256e-07
5693,24,0.0,1.0,1,40.29006755710904,215,0,214.9999999878928,7.07106025393053e-06
5694,24,0.0,0.9999998057657921,0,40.728709037966695,80,80,79.99999999984026,1.6222088753514475e-06
5695,24,0.0,0.9999997686430552,1,3.545025959809429e-11,80,80,1.4062166981087813e-06,0.9999999999999998
5716,24,1.0,0.7091467847038563,1,2.321160568974182,11,0,10.999999998900009,1.000001151592547e-05
5720,24,0.0,0.9999975117446582,0,41.59414768950147,70,70,69.99999999982977,1.581068677270536e-06
5729,24,0.0,0.9999995357583168,0,40.93732808339476,76,0,75.99999999926067,3.16227779099239e-06
5734,24,0.0,0.9999997675948039,1,40.70975173780529,80,80,79.99999999599999,7.071083805303362e-06
5743,24,0.0,0.999997345106611,0,41.68234760890486,70,70,69.99999999995346,9.054218251087256e-07
5747,24,0.0,0.9999975829904683,1,41.728822310201,70,70,69.99999999650002,7.071075954854467e-06
5762,24,0.0,0.999997353605548,1,41.68183463322867,70,70,69.99999999357554,9.999994862585412e-06
5767,24,0.0,1.0,1,40.29006778287361,198,5,197.99999999009998,7.071068104396856e-06
5770,24,0.0,0.9999973100368084,0,41.72715264166111,70,70,69.99999999985936,5.800936120695392e-07
5788,24,0.0,0.9997772661387005,1,33.15216521667727,49,0,48.99999999754999,7.071068104396856e-06
5793,24,0.0,0.9999975788797674,1,41.734137203441165,70,70,69.99999999767078,5.7735221603411745e-06
5797,24,0.0,0.999997310153998,0,41.71835614563415,70,70,70.00000000029135,9.951476965584755e-07
5801,24,1.0,0.9475769781840616,1,13.124256582798221,22,0,21.99999999813069,1.0000000413701846e-05
5806,24,0.0,0.9999973100368084,0,41.727152641661014,70,70,69.99999999985936,5.800936120695392e-07
5808,24,0.0,0.9999974731195702,0,41.73964988089857,70,70,69.99999999989905,1.2216226052677378e-06
5814,24,0.0,0.9999997709051481,0,40.72222990897602,80,80,79.99999999985587,1.360786898368844e-06
5817,24,0.0,0.9999995094478161,1,3.543764146722139e-11,76,0,6.0351677184025196e-05,0.9999999999994387
5824,24,0.0,0.9999999999838017,1,40.295641768851105,120,70,119.99999999600001,5.77350293074713e-06
5826,24,0.0,0.9999973100368084,0,41.727152641661434,70,70,69.99999999985936,5.800936120695392e-07
5835,24,0.0,0.9999973852017155,1,41.745132930644075,70,70,69.9999999965084,7.071075954854467e-06
5837,24,0.0,0.9999999999999966,1,3.5001175576040535e-11,154,0,0.0660886503788644,0.9999996937732567
5838,24,0.0,0.9999973100368084,0,41.72715264166158,70,70,69.99999999985936,5.800936120695392e-07
5846,24,0.0,0.9999930168926578,0,42.56763483029705,64,0,63.99999999957367,2.5819890042889686e-06
5847,24,0.0,1.0,1,40.2900689997853,184,5,183.9999999938734,5.77350293074713e-06
5854,24,0.0,0.9999999999999928,1,40.29017152513629,151,0,150.99999999496674,5.77350293074713e-06
5858,24,0.0,0.9999997789341948,1,40.68767740220678,80,80,79.99999999733333,5.77350293074713e-06
5861,24,1.0,0.9993050491942171,0,2.7442717339926206e-09,44,5,1.2304143781116776,0.9996089319156468
5864,24,1.0,0.9995337931666057,1,34.6896728535088,44,5,43.999999995600014,1.0000000413701846e-05
5870,24,0.0,0.999997310153998,0,41.718356145633194,70,70,70.00000000029135,9.951476965584755e-07
5878,24,0.0,0.9999973137484558,0,41.72749803989913,70,70,69.99999999995492,8.167141441133452e-07
5882,24,0.0,1.0,1,40.29006753889983,250,5,249.99999999166667,5.77350293074713e-06
5883,24,1.0,0.9998259374334301,0,39.773356363714015,50,50,49.9999999998431,1.7960690466546254e-06
5887,24,0.0,0.9999999999999966,1,3.507109710602688e-11,154,0,0.0660886503788644,0.9999996937732567
5888,24,0.0,0.9999998097638966,0,40.724155153559224,80,80,79.99999999784092,5.77350293074713e-06
5889,24,0.0,0.9999973100368084,0,41.72715264166134,70,70,69.99999999985936,5.800936120695392e-07
5893,24,0.0,0.9999999995636184,1,40.31370726459353,106,0,105.99999998940002,1.0000000413701846e-05
5903,24,0.0,0.9999976169742847,0,41.71720273138349,70,70,69.99999999991796,1.0975390570354638e-06
5923,24,1.0,0.9998255503618176,0,39.832288651728376,50,50,49.99999999995578,9.535578939781282e-07
5941,24,0.0,0.9999985821795939,1,41.582838592619304,72,5,71.99999999280035,1.0000000413701846e-05
5946,24,1.0,0.9998255503618176,0,39.83228865638466,50,50,49.99999999995578,9.535578939781282e-07
5957,24,1.0,0.8277139802079105,1,6.011159635088344,15,0,15.000000014901161,5.77349331592609e-06
5966,24,0.0,0.9999973100368084,0,41.72715264166092,70,70,69.99999999985936,5.800936120695392e-07
5980,24,1.0,0.999876478642198,1,40.50959464673003,50,5,49.99999999750001,7.071068104396856e-06
5991,24,0.0,0.9999997717739283,1,3.543670139850227e-11,80,80,4.895807847312126e-05,0.999999999999813
6007,24,0.0,0.9999973471794763,0,41.68356894696212,70,70,69.99999999962155,2.4253671214218124e-06
6022,24,1.0,0.7919106176419981,1,4.536455766084632,13,5,12.999999998699998,1.000001151592547e-05
6028,24,0.0,0.9999973137484558,0,41.727498039901086,70,70,69.99999999995492,8.167141441133452e-07
6031,24,0.0,0.9999973137484558,0,41.72749803990173,70,70,69.99999999995492,8.167141441133452e-07
3,25,0.0,0.9999997322129233,1,7.1859748808767065,80,80,25.181430033302433,0.9716275198260301
4,25,0.0,0.9999997115615983,1,59.22758427101248,80,80,79.99999999789421,5.773512545552158e-06
5,25,1.0,0.9998002097414398,0,46.212372731615524,50,50,49.99999999997378,9.407814811268209e-07
14,25,0.0,0.9999999999999871,0,67.05910152750077,148,148,147.99999999983834,1.3245280002750688e-06
17,25,1.0,0.999786656839154,1,37.22260521697918,50,50,49.999999999267956,5.77350293074713e-06
20,25,0.0,0.999996907263617,1,52.39335107206009,70,70,70.00000762939453,4.472136140012669e-06
21,25,0.0,0.9998306809530578,1,32.8798357255469,51,0,50.99999999749799,7.071068104396856e-06
26,25,1.0,0.98482844654389,1,19.694637190610663,29,0,28.99999998701969,1.0000000413701846e-05
35,25,0.0,0.9999997503875031,1,59.28507023726472,80,80,79.99999999757058,5.77349331592609e-06
39,25,0.0,0.999996705695203,0,52.39398699792382,70,70,69.99998950958252,9.7143685895244e-07
40,25,0.0,0.9999967097417187,0,52.3937040636597,70,70,69.99999117851257,8.057657381651267e-07
43,25,0.0,1.0,1,55.75062884661773,204,5,76.00369777297351,0.9283865026613146
51,25,0.0,0.9999967538496949,1,40.91710295702886,70,70,53.23031359910965,0.695046932187691
59,25,0.0,0.999996705695203,0,52.39398610952058,70,70,69.99998950958252,9.7143685895244e-07
60,25,0.0,0.9999967615535009,1,52.39515693448677,70,70,69.99999988079071,5.77353177511418e-06
64,25,1.0,0.999786656839154,0,37.222605217545265,50,50,49.99999999976156,2.7734980166601633e-06
69,25,0.0,0.999996705695203,0,52.39398610957687,70,70,69.99998950958252,9.7143685895244e-07
71,25,1.0,0.9997637710968575,1,38.00141139136693,48,31,47.99999999661542,9.999994862585412e-06
84,25,0.0,0.9999967490429361,0,52.39512419516662,70,70,70.00000041723251,8.737850845801387e-07
86,25,0.0,0.9999969014260962,0,52.39330652207325,70,70,70.0,1.1867724841095168e-06
91,25,0.0,0.9999999999999999,1,67.05874175246214,168,5,167.99999999953897,7.071068104396856e-06
97,25,0.0,0.9999997090165561,0,59.2568215987587,80,80,79.99999999991417,1.313036684537186e-06
101,25,0.0,1.0,1,67.05872025538524,300,0,300.0,5.77350293074713e-06
102,25,0.0,0.9999887040812884,1,46.43869177355398,63,0,62.99999809265137,7.071075954854467e-06
107,25,0.0,0.9999999999999871,0,67.05910152750049,148,148,147.99999999983834,1.3245280002750688e-06
110,25,0.0,0.9999813085266657,1,48.804158012550275,61,0,60.99999999329884,7.071068104396856e-06
112,25,0.0,0.9999967492490471,1,52.393058272218745,70,70,69.99999994412065,1.0000000413701846e-05
118,25,0.0,0.9999969509109371,0,52.393520501942824,70,70,70.00002098083496,1.7150259062589776e-06
126,25,0.0,0.9999967607062117,0,52.39505706679361,70,70,70.0000000372529,2.7734980166601633e-06
127,25,0.0,0.999996705251066,0,52.39373641469021,70,70,70.00000143051147,5.651647230539585e-07
148,25,0.0,0.99999709309874,1,19.19895202853527,70,70,43.833234786987305,0.7831141776126745
153,25,0.0,0.9999967324267699,1,52.39325083838189,70,70,69.99999934434891,5.77349331592609e-06
156,25,0.0,0.9999994227067976,0,57.35471716807349,76,0,75.99999999957237,3.015120265402465e-06
158,25,0.0,0.9999967490429361,0,52.39512508381615,70,70,70.00000041723251,8.737850845801387e-07
161,25,0.0,0.9999967535058997,0,52.39511101642049,70,70,70.0000002682209,1.8898056581601727e-06
165,25,0.0,0.999997075608889,0,52.39397217754829,70,70,69.99999979138374,1.0845650255242207e-06
166,25,1.0,0.9910278236705345,1,20.52742583611106,30,31,29.9999999985,7.071068104396856e-06
173,25,0.0,0.9999967814013628,1,52.39310412502045,70,70,69.9999999939464,7.071068104396856e-06
183,25,0.0,0.9999967490429361,0,52.39512418923678,70,70,70.00000041723251,8.737850845801387e-07
198,25,1.0,0.9991966833555341,1,31.215708641496704,42,31,41.99999999911094,5.000000206850923e-06
206,25,0.0,0.9999967097417187,0,52.39370406390086,70,70,69.99999117851257,8.057657381651267e-07
209,25,1.0,0.9860444292247361,1,19.605063119432376,29,0,28.999999999778638,7.071068104396856e-06
220,25,0.0,0.999997075608889,0,52.393972177548875,70,70,69.99999979138374,1.0845650255242207e-06
230,25,0.0,0.9999967097417187,0,52.39370406390184,70,70,69.99999117851257,8.057657381651267e-07
231,25,0.0,0.9999997601903668,0,59.25783236879425,80,80,80.00000000221627,5.000000206850923e-06
234,25,1.0,0.98482844654389,1,19.694637177140347,29,0,28.99999998701969,1.0000000413701846e-05
238,25,1.0,0.9997863293787989,1,37.21658271481919,50,50,49.999999998908784,5.773512545552158e-06
239,25,0.0,0.9999967131950246,0,52.39433954635086,70,70,70.00000333786011,1.1252596853993263e-06
244,25,1.0,0.9698421882231797,1,14.143037620498326,25,0,24.999999046325684,5.7735221603411745e-06
254,25,1.0,0.9998002097414398,0,46.21237361530417,50,50,49.99999999997378,9.407814811268209e-07
264,25,1.0,0.9743534186162721,0,15.224774934191569,26,5,25.333285570144653,5.773512545552158e-06
273,25,0.0,0.999996705251066,0,52.39373641469081,70,70,70.00000143051147,5.651647230539585e-07
275,25,1.0,0.9897033670765129,1,21.265959316501796,31,0,30.999999999520476,5.000011309068384e-06
279,25,1.0,0.9895073609558268,1,21.25491976097779,31,0,30.999999999440906,7.07106025393053e-06
284,25,0.0,0.999997075608889,0,52.393972177547774,70,70,69.99999979138374,1.0845650255242207e-06
287,25,0.0,0.9999967490429361,0,52.395124189236846,70,70,70.00000041723251,8.737850845801387e-07
290,25,0.0,0.9999998064906533,1,8.979582584418337,81,0,22.833022117614746,0.9930950002841158
295,25,1.0,0.9997908316865486,0,24.819256640077633,50,50,35.02936698668418,0.774891199976365
301,25,0.0,0.9999967131950246,0,52.39433954561324,70,70,70.00000333786011,1.1252596853993263e-06
303,25,0.0,0.9999999949552825,1,67.20779566454102,95,5,94.99999999712998,5.773512545552158e-06
304,25,0.0,0.9999999981806815,1,67.13426822629658,101,0,100.99999959766865,7.071068104396856e-06
307,25,1.0,0.8619187759068386,0,6.980569246600675,16,0,16.0,3.015120265402465e-06
309,25,0.0,0.999999585202557,0,56.869795934818036,77,0,76.99999999956883,3.015120265402465e-06
